name,wiki_article,wiki_match_method,wiki_views_2015,wiki_views_2016,wiki_views_2017,wiki_views_2018,wiki_views_2019,wiki_views_2020,wiki_views_2021,wiki_views_2022,wiki_views_2023,wiki_views_2024,wiki_views_first_top10_year,wiki_views_first_charting_year,wiki_has_page
copeland,,not_found,,,,,,,,,,,,,False
corbin bleu,Corbin Bleu,name_search,246499.0,650681.0,568014.0,538431.0,539938.0,623362.0,569494.0,510950.0,644069.0,474243.0,,,True
cordae,,not_found,,,,,,,,,,,,,False
corey,,not_found,,,,,,,,,,,,,False
corey hart,Corey Hart (singer),name_search,76402.0,181354.0,209632.0,213890.0,367152.0,200637.0,186058.0,187744.0,202136.0,197496.0,,,True
corey kent,,not_found,,,,,,,,,,,,,False
corey smith,,not_found,,,,,,,,,,,,,False
corey taylor,,not_found,,,,,,,,,,,,,False
corina,,not_found,,,,,,,,,,,,,False
corinne bailey rae,,not_found,,,,,,,,,,,,,False
cormega,,not_found,,,,,,,,,,,,,False
cornbread & biscuits,,not_found,,,,,,,,,,,,,False
cornelius brothers & sister rose,,not_found,,,,,,,,,,,,,False
cornershop,Cornershop,name_search,35290.0,47372.0,8185.0,39420.0,75375.0,112572.0,129293.0,141827.0,153369.0,156906.0,,,True
coro,Coro (singer),name_search,5132.0,11626.0,10444.0,11499.0,11074.0,13298.0,8625.0,7982.0,8636.0,9310.0,,,True
corona,Manuel Corona (musician),name_search,,,,,,,,902.0,1179.0,1569.0,,,True
corpse,,not_found,,,,,,,,,,,,,False
corrosion of conformity,,not_found,,,,,,,,,,,,,False
cortis,,rejected_low_similarity,,,,,,,,,,,,,False
cory,,not_found,,,,,,,,,,,,,False
cory asbury,,not_found,,,,,,,,,,,,,False
cory daye,,not_found,,,,,,,,,,,,,False
cory gunz,Cory Gunz,name_search,73581.0,151332.0,103438.0,74530.0,67142.0,75750.0,69817.0,57797.0,60441.0,57621.0,,,True
cosculluela,Cosculluela,name_search,65134.0,73497.0,54854.0,91370.0,88017.0,69616.0,47012.0,60932.0,49266.0,35633.0,,,True
"cotton, lloyd & christian",,not_found,,,,,,,,,,,,,False
couchois,,not_found,,,,,,,,,,,,,False
count basie,Count Basie,name_search,127937.0,277075.0,272642.0,276941.0,283710.0,337180.0,324824.0,275485.0,274786.0,283474.0,,,True
count five,,not_found,,,,,,,,,,,,,False
countdown dance masters,The Countdown Singers,name_search,3082.0,6120.0,5592.0,5974.0,9003.0,6878.0,6293.0,6106.0,6360.0,6352.0,,,True
counterparts,,not_found,,,,,,,,,,,,,False
counting crows,Counting Crows,name_search,193160.0,352080.0,359339.0,394484.0,400398.0,478445.0,688542.0,532427.0,594325.0,555347.0,,,True
country coalition,,not_found,,,,,,,,,,,,,False
country joe & the fish,,not_found,,,,,,,,,,,,,False
country joe mcdonald,,not_found,,,,,,,,,,,,,False
course of nature,Course_of_Nature,musicbrainz_link,15787.0,26692.0,19459.0,21557.0,17678.0,16854.0,18163.0,16330.0,19198.0,18859.0,,,True
court yard hounds,,not_found,,,,,,,,,,,,,False
courtney barnett,,not_found,,,,,,,,,,,,,False
courtney barnett / kurt vile,Courtney Barnett,name_search,252257.0,470822.0,274637.0,404845.0,248121.0,200577.0,227082.0,223062.0,149758.0,141898.0,,,True
courtney love,,not_found,,,,,,,,,,,,,False
coven,,not_found,,,,,,,,,,,,,False
covenant worship,Evangelical Covenant Church,name_search,21376.0,44045.0,50943.0,52939.0,66464.0,63577.0,58266.0,62637.0,69124.0,66385.0,,,True
coverdale/page,,not_found,,,,,,,,,,,,,False
cowboy copas,,not_found,,,,,,,,,,,,,False
cowboy junkies,,not_found,,,,,,,,,,,,,False
cowboy mouth,,not_found,,,,,,,,,,,,,False
cowboy troy,,not_found,,,,,,,,,,,,,False
coyote sisters,,not_found,,,,,,,,,,,,,False
cozy cole,Cozy Cole,name_search,7298.0,15221.0,14684.0,14642.0,15512.0,18581.0,17056.0,16870.0,17096.0,16719.0,,,True
cozy powell,,not_found,,,,,,,,,,,,,False
crabby appleton,,not_found,,,,,,,,,,,,,False
crack the sky,,not_found,,,,,,,,,,,,,False
cracker,,not_found,,,,,,,,,,,,,False
cradle of filth,,not_found,,,,,,,,,,,,,False
craig campbell,,not_found,,,,,,,,,,,,,False
craig david,,not_found,,,,,,,,,,,,,False
craig finn,,not_found,,,,,,,,,,,,,False
craig mack,,not_found,,,,,,,,,,,,,False
craig morgan,,not_found,,,,,,,,,,,,,False
craig wayne boyd,,not_found,,,,,,,,,,,,,False
crash craddock,,not_found,,,,,,,,,,,,,False
crash test dummies,,not_found,,,,,,,,,,,,,False
crawler,,not_found,,,,,,,,,,,,,False
crazy elephant,,not_found,,,,,,,,,,,,,False
crazy frog,,not_found,,,,,,,,,,,,,False
crazy horse,,not_found,,,,,,,,,,,,,False
crazy mike,,not_found,,,,,,,,,,,,,False
crazy town,,not_found,,,,,,,,,,,,,False
cream,,not_found,,,,,,,,,,,,,False
creative source,,rejected_low_similarity,,,,,,,,,,,,,False
creed,Creed Bratton,name_search,215869.0,486973.0,578960.0,978252.0,872966.0,1078309.0,895096.0,752272.0,762801.0,840292.0,,,True
creedence clearwater revisited,,not_found,,,,,,,,,,,,,False
creedence clearwater revival,,not_found,,,,,,,,,,,,,False
crime boss,,not_found,,,,,,,,,,,,,False
crime mob,,not_found,,,,,,,,,,,,,False
cris mj,,not_found,,,,,,,,,,,,,False
crispian st. peters,Crispian St. Peters,name_search,16737.0,37859.0,32866.0,30811.0,31377.0,36163.0,47175.0,36781.0,39788.0,40697.0,,,True
cristian,,not_found,,,,,,,,,,,,,False
cristian castro,,not_found,,,,,,,,,,,,,False
crofts (featuring carolyn willis),,rejected_low_similarity,,,,,,,,,,,,,False
crooked x,Crooked_X,musicbrainz_link,4995.0,9097.0,7918.0,6873.0,7441.0,6953.0,5875.0,5754.0,5262.0,5116.0,,,True
crooklyn dodgers '95,,not_found,,,,,,,,,,,,,False
crosby & nash,,not_found,,,,,,,,,,,,,False
"crosby, stills & nash",,not_found,,,,,,,,,,,,,False
"crosby, stills, nash & young",,not_found,,,,,,,,,,,,,False
cross canadian ragweed,,not_found,,,,,,,,,,,,,False
cross country,,not_found,,,,,,,,,,,,,False
crosses,,not_found,,,,,,,,,,,,,False
crossfade,,not_found,,,,,,,,,,,,,False
crow,,not_found,,,,,,,,,,,,,False
crowbar,,not_found,,,,,,,,,,,,,False
crowded house,,not_found,,,,,,,,,,,,,False
crowder,,not_found,,,,,,,,,,,,,False
crown heights affair,,not_found,,,,,,,,,,,,,False
crown the empire,,not_found,,,,,,,,,,,,,False
cru,,not_found,,,,,,,,,,,,,False
crucial conflict,,not_found,,,,,,,,,,,,,False
crunchy black,,not_found,,,,,,,,,,,,,False
crush,,not_found,,,,,,,,,,,,,False
cruzados,,not_found,,,,,,,,,,,,,False
crystal aikin,,not_found,,,,,,,,,,,,,False
crystal bernard,,not_found,,,,,,,,,,,,,False
crystal bowersox,,not_found,,,,,,,,,,,,,False
crystal castles,,not_found,,,,,,,,,,,,,False
crystal gayle,,not_found,,,,,,,,,,,,,False
crystal lewis,,not_found,,,,,,,,,,,,,False
crystal mansion,,not_found,,,,,,,,,,,,,False
crystal shawanda,,not_found,,,,,,,,,,,,,False
crystal waters,,not_found,,,,,,,,,,,,,False
css,,not_found,,,,,,,,,,,,,False
cuban link,,not_found,,,,,,,,,,,,,False
cubie,,not_found,,,,,,,,,,,,,False
cuco,,not_found,,,,,,,,,,,,,False
cugini,,not_found,,,,,,,,,,,,,False
cults,,not_found,,,,,,,,,,,,,False
culture beat,,not_found,,,,,,,,,,,,,False
culture club,Culture Club,name_search,193114.0,438879.0,346967.0,415292.0,355358.0,365064.0,403940.0,470021.0,436106.0,378463.0,,,True
cupid,,not_found,,,,,,,,,,,,,False
curiosity killed the cat,Curiosity_Killed_the_Cat,musicbrainz_link,26801.0,51479.0,55486.0,133996.0,125749.0,72984.0,74792.0,61676.0,64554.0,70633.0,,,True
curren$y,,not_found,,,,,,,,,,,,,False
current,Swift Current,name_search,20655.0,50759.0,47523.0,55335.0,49016.0,53268.0,51759.0,54687.0,73860.0,69141.0,,,True
cursive,,not_found,,,,,,,,,,,,,False
curtie,,rejected_low_similarity,,,,,,,,,,,,,False
curtis lee,Curtis Lee,name_search,8703.0,16669.0,15581.0,14684.0,15813.0,17518.0,17976.0,17152.0,17224.0,18238.0,,,True
curtis mayfield,,not_found,,,,,,,,,,,,,False
curtis stigers,,not_found,,,,,,,,,,,,,False
custom,Custom (musician),name_search,3307.0,6783.0,6229.0,5995.0,7111.0,6949.0,6916.0,7706.0,5910.0,5944.0,,,True
cut 'n' move,,not_found,,,,,,,,,,,,,False
cut copy,,not_found,,,,,,,,,,,,,False
cute is what we aim for,Cute Is What We Aim For,name_search,26422.0,61484.0,51925.0,55008.0,42269.0,48706.0,45068.0,43129.0,41539.0,47421.0,,,True
cutting crew,,rejected_low_similarity,,,,,,,,,,,,,False
cutty,Cutty,name_search,797.0,1937.0,2008.0,2211.0,3407.0,2289.0,1879.0,1374.0,1348.0,1519.0,,,True
cutty ranks,,not_found,,,,,,,,,,,,,False
cxm: s.coups x mingyu,,not_found,,,,,,,,,,,,,False
cyclones,,not_found,,,,,,,,,,,,,False
cyhi the prynce,Cyhi the Prynce,name_search,65022.0,94217.0,185707.0,123941.0,64220.0,86075.0,98137.0,67036.0,44496.0,52480.0,,,True
cymande,Cymande,name_search,20279.0,43582.0,38607.0,53870.0,55344.0,68024.0,47231.0,46634.0,58612.0,81898.0,,,True
cymarron,Cymarron,name_search,2863.0,5682.0,5838.0,5855.0,5426.0,5890.0,5832.0,5306.0,5700.0,6092.0,,,True
cyndi grecco,,not_found,,,,,,,,,,,,,False
cyndi lauper,,not_found,,,,,,,,,,,,,False
cyndi thomson,Cyndi Thomson,name_search,8265.0,15287.0,13470.0,12345.0,12418.0,12923.0,11191.0,9461.0,9385.0,11025.0,,,True
cynthia,Cynthia Geary,name_search,29542.0,57156.0,62936.0,65756.0,76542.0,70049.0,69934.0,66362.0,115627.0,324167.0,,,True
cynthia erivo,Cynthia Erivo,name_search,8935.0,155201.0,156014.0,462190.0,1055474.0,1527990.0,1302438.0,1072658.0,996841.0,5453387.0,,,True
cypress hill,Cypress Hill,name_search,301831.0,604240.0,582214.0,585040.0,590724.0,522782.0,561041.0,607649.0,694975.0,557199.0,,,True
cyril stapleton and his orchestra,Cyril Stapleton,name_search,2550.0,4912.0,4395.0,4634.0,4953.0,5591.0,4711.0,5737.0,4326.0,4849.0,,,True
czarface,,not_found,,,,,,,,,,,,,False
czarface / mf doom,,not_found,,,,,,,,,,,,,False
d train,James D-Train Williams,name_search,5049.0,12452.0,12803.0,13587.0,14591.0,15681.0,14799.0,16187.0,16770.0,17355.0,,,True
d'angelo,,not_found,,,,,,,,,,,,,False
d'zyre,,not_found,,,,,,,,,,,,,False
d-block,D-Block Europe,name_search,,,,,120659.0,207593.0,163984.0,131195.0,127905.0,164388.0,,,True
d-mob,,not_found,,,,,,,,,,,,,False
d-mob introducing cathy dennis,,not_found,,,,,,,,,,,,,False
d-nice,D-Nice,name_search,36561.0,90429.0,74261.0,74783.0,74456.0,338784.0,168746.0,108344.0,129146.0,100082.0,,,True
d-shot,,not_found,,,,,,,,,,,,,False
d.a.d.,Mike D,name_search,173840.0,488154.0,414114.0,508142.0,412360.0,687516.0,492898.0,415284.0,559623.0,458588.0,,,True
d.c. larue,,not_found,,,,,,,,,,,,,False
d.f.c.,,rejected_low_similarity,,,,,,,,,,,,,False
d.h.t.,,not_found,,,,,,,,,,,,,False
d.i.g.,,not_found,,,,,,,,,,,,,False
d.i.t.c.,,not_found,,,,,,,,,,,,,False
d.j. e-z rock,,not_found,,,,,,,,,,,,,False
d.j. jazzy jeff & the fresh prince,,not_found,,,,,,,,,,,,,False
d.j. magic mike,,not_found,,,,,,,,,,,,,False
d.j. rogers,,not_found,,,,,,,,,,,,,False
d.l.byron,,not_found,,,,,,,,,,,,,False
d.o.a.,,rejected_low_similarity,,,,,,,,,,,,,False
d.p.g.,,not_found,,,,,,,,,,,,,False
d.r.a.m.,,not_found,,,,,,,,,,,,,False
d.r.i.,,not_found,,,,,,,,,,,,,False
d12,,not_found,,,,,,,,,,,,,False
d4l,,not_found,,,,,,,,,,,,,False
d4vd,,not_found,,,,,,,,,,,,,False
da backwudz,,rejected_low_similarity,,,,,,,,,,,,,False
da beatminerz,,not_found,,,,,,,,,,,,,False
da brat,,not_found,,,,,,,,,,,,,False
da bulldogs,,not_found,,,,,,,,,,,,,False
da click,,not_found,,,,,,,,,,,,,False
da headbussaz,,not_found,,,,,,,,,,,,,False
da lench mob,,not_found,,,,,,,,,,,,,False
da muzicianz,,not_found,,,,,,,,,,,,,False
da youngsta's,,not_found,,,,,,,,,,,,,False
da' t.r.u.t.h.,,not_found,,,,,,,,,,,,,False
da'krash,,not_found,,,,,,,,,,,,,False
dababy,DaBaby,name_search,,,,,2373961.0,2208520.0,3343674.0,1314948.0,897102.0,632034.0,,,True
dababy x stunna 4 vegas,,rejected_low_similarity,,,,,,,,,,,,,False
dada,,not_found,,,,,,,,,,,,,False
dada life,,not_found,,,,,,,,,,,,,False
daddy dewdrop,,not_found,,,,,,,,,,,,,False
daddy rich,,not_found,,,,,,,,,,,,,False
daddy yankee,,not_found,,,,,,,,,,,,,False
"daddy yankee, nina sky, gem star & big mato",,not_found,,,,,,,,,,,,,False
dae dae,Dae Dae,name_search,,86719.0,75069.0,40146.0,24790.0,18757.0,19960.0,16345.0,17319.0,16702.0,,,True
daft punk,,not_found,,,,,,,,,,,,,False
dailey & vincent,,not_found,,,,,,,,,,,,,False
daisy dee,Daisy_Dee,musicbrainz_link,7639.0,13111.0,14184.0,13118.0,14433.0,14912.0,13142.0,12235.0,19107.0,20094.0,,,True
daisy jones & the six,,not_found,,,,,,,,,,,,,False
daisy world,,not_found,,,,,,,,,,,,,False
dakota,,not_found,,,,,,,,,,,,,False
dakota moon,North Dakota,name_search,364379.0,819741.0,718709.0,739923.0,702253.0,934055.0,1212290.0,754318.0,836365.0,831465.0,,,True
dale & grace,,not_found,,,,,,,,,,,,,False
dale hawkins,,not_found,,,,,,,,,,,,,False
dale ward,,not_found,,,,,,,,,,,,,False
dale wright and the wright guys,,not_found,,,,,,,,,,,,,False
daley,,not_found,,,,,,,,,,,,,False
dallas frazier,,not_found,,,,,,,,,,,,,False
damage,,not_found,,,,,,,,,,,,,False
damageplan,Damageplan,musicbrainz_link,50697.0,151873.0,144979.0,161829.0,170739.0,100155.0,99644.0,108293.0,96452.0,99787.0,,,True
dame d.o.l.l.a.,,not_found,,,,,,,,,,,,,False
"damian ""jr. gong"" marely",,not_found,,,,,,,,,,,,,False
"damian ""jr. gong"" marley",,not_found,,,,,,,,,,,,,False
damian 'jr. gong' marley,,not_found,,,,,,,,,,,,,False
damian dame,,not_found,,,,,,,,,,,,,False
damian lemar hudson,,not_found,,,,,,,,,,,,,False
damian marley,,not_found,,,,,,,,,,,,,False
damien,,not_found,,,,,,,,,,,,,False
damien jurado,,not_found,,,,,,,,,,,,,False
damien rice,,not_found,,,,,,,,,,,,,False
damion 'crazy legs' hall,,not_found,,,,,,,,,,,,,False
damita jo,,not_found,,,,,,,,,,,,,False
damizza presents shade sheist,,not_found,,,,,,,,,,,,,False
damn yankees,,not_found,,,,,,,,,,,,,False
damnation of adam blessing,,not_found,,,,,,,,,,,,,False
damon albarn,,not_found,,,,,,,,,,,,,False
damone,,not_found,,,,,,,,,,,,,False
dan + shay,,not_found,,,,,,,,,,,,,False
dan auerbach,,not_found,,,,,,,,,,,,,False
dan baird,,not_found,,,,,,,,,,,,,False
dan deacon,Dan Deacon,name_search,44358.0,72422.0,57286.0,48118.0,53347.0,78307.0,53187.0,63435.0,61994.0,62441.0,,,True
dan evans,,not_found,,,,,,,,,,,,,False
dan fogelberg,Dan Fogelberg,name_search,184539.0,351622.0,401247.0,470917.0,467348.0,541827.0,514101.0,428858.0,487025.0,458701.0,,,True
dan fogelberg/tim weisberg,Tim Weisberg,name_search,7173.0,15032.0,16554.0,18806.0,18123.0,21741.0,19862.0,17740.0,18560.0,18633.0,,,True
dan hartman,,not_found,,,,,,,,,,,,,False
dan hicks,,not_found,,,,,,,,,,,,,False
dan hill,,not_found,,,,,,,,,,,,,False
dan hill (duet,,not_found,,,,,,,,,,,,,False
dan peek,,not_found,,,,,,,,,,,,,False
dan reed network,,not_found,,,,,,,,,,,,,False
dan seals,,not_found,,,,,,,,,,,,,False
dan zanes and friends,,not_found,,,,,,,,,,,,,False
dana,,not_found,,,,,,,,,,,,,False
dana dane,,not_found,,,,,,,,,,,,,False
dana rollin,,not_found,,,,,,,,,,,,,False
dana valery,,not_found,,,,,,,,,,,,,False
dance gavin dance,,not_found,,,,,,,,,,,,,False
"dancer, prancer and nervous",,not_found,,,,,,,,,,,,,False
dane cook,Cook (surname),name_search,5668.0,11885.0,11486.0,9009.0,7842.0,7866.0,8012.0,7903.0,7968.0,8428.0,,,True
danger danger,,not_found,,,,,,,,,,,,,False
danger doom,,not_found,,,,,,,,,,,,,False
danger mouse,,not_found,,,,,,,,,,,,,False
danger radio,Danger_Radio,musicbrainz_link,3335.0,7443.0,5262.0,4919.0,5123.0,4916.0,4560.0,4327.0,3446.0,4148.0,,,True
dangerkids,,not_found,,,,,,,,,,,,,False
dangerous crew,,not_found,,,,,,,,,,,,,False
dangerous toys,,not_found,,,,,,,,,,,,,False
daniel ash,,not_found,,,,,,,,,,,,,False
daniel bedingfield,,not_found,,,,,,,,,,,,,False
daniel boone,,not_found,,,,,,,,,,,,,False
daniel caesar,,not_found,,,,,,,,,,,,,False
daniel caesar & latoiya williams,,not_found,,,,,,,,,,,,,False
daniel lanois,,not_found,,,,,,,,,,,,,False
daniel powter,,not_found,,,,,,,,,,,,,False
daniel rodriguez,,not_found,,,,,,,,,,,,,False
daniel rossen,,not_found,,,,,,,,,,,,,False
daniel tosh,,not_found,,,,,,,,,,,,,False
daniele luppi starring jack white,,not_found,,,,,,,,,,,,,False
danielle bradbery,,not_found,,,,,,,,,,,,,False
danielle peck,Danielle_Peck,musicbrainz_link,11839.0,23642.0,23901.0,19591.0,21104.0,21955.0,23550.0,22803.0,23116.0,20288.0,,,True
danileigh,,not_found,,,,,,,,,,,,,False
danity kane,,not_found,,,,,,,,,,,,,False
dann rogers,Dann Rogers,name_search,,,,,,,,,,445.0,,,True
danny & the juniors,,not_found,,,,,,,,,,,,,False
danny brown,Danny Joe Brown,name_search,21347.0,43845.0,60227.0,69087.0,69054.0,67547.0,55825.0,65595.0,68159.0,69432.0,,,True
danny chung,,not_found,,,,,,,,,,,,,False
danny davis and the nashville brass,,not_found,,,,,,,,,,,,,False
danny davis and willie nelson,Danny Davis and the Nashville Brass,name_search,,140.0,211.0,198.0,250.0,205.0,198.0,274.0,230.0,4476.0,,,True
danny elfman,,not_found,,,,,,,,,,,,,False
danny gatton,Danny_Gatton,musicbrainz_link,40752.0,82073.0,78553.0,70946.0,95402.0,115144.0,110028.0,159324.0,169160.0,149186.0,,,True
danny gokey,,not_found,,,,,,,,,,,,,False
danny holien,,not_found,,,,,,,,,,,,,False
danny hutton,,not_found,,,,,,,,,,,,,False
danny joe brown,Danny Joe Brown,name_search,21347.0,43845.0,60227.0,69087.0,69054.0,67547.0,55825.0,65595.0,68159.0,69432.0,,,True
danny o'keefe,Danny O'Keefe,name_search,9708.0,20318.0,21950.0,20683.0,47506.0,41240.0,51296.0,87084.0,82895.0,70567.0,,,True
danny peppermint,Danny Faragher,name_search,1217.0,3243.0,2895.0,2681.0,3439.0,3104.0,3421.0,3062.0,3452.0,3641.0,,,True
danny valentino,,not_found,,,,,,,,,,,,,False
danny white,,not_found,,,,,,,,,,,,,False
danny wilde,Danny Wilde (musician),name_search,8128.0,16424.0,18175.0,19612.0,27032.0,28153.0,27529.0,23258.0,27956.0,24139.0,,,True
danny williams,,not_found,,,,,,,,,,,,,False
danny wilson,,not_found,,,,,,,,,,,,,False
danny zella and his zell rocks,,not_found,,,,,,,,,,,,,False
dannylux,,not_found,,,,,,,,,,,,,False
dante,,not_found,,,,,,,,,,,,,False
dante thomas,,not_found,,,,,,,,,,,,,False
danyel gerard,Danyel Gérard,name_search,4651.0,9117.0,8072.0,7946.0,8867.0,8498.0,8406.0,7070.0,7952.0,8351.0,,,True
danzig,,not_found,,,,,,,,,,,,,False
dar williams,,not_found,,,,,,,,,,,,,False
dara sedaka,Neil Sedaka,name_search,202286.0,387648.0,486391.0,412527.0,456816.0,658226.0,576584.0,507057.0,596054.0,583373.0,,,True
darden smith,,not_found,,,,,,,,,,,,,False
darell,,not_found,,,,,,,,,,,,,False
dareyes de la sierra,,rejected_low_similarity,,,,,,,,,,,,,False
darija,,not_found,,,,,,,,,,,,,False
dario,,not_found,,,,,,,,,,,,,False
darius rucker,,not_found,,,,,,,,,,,,,False
dark angel,,not_found,,,,,,,,,,,,,False
dark lotus,,not_found,,,,,,,,,,,,,False
dark new day,Dark_New_Day,musicbrainz_link,16195.0,26000.0,22097.0,22613.0,22768.0,23720.0,22014.0,19363.0,17312.0,19208.0,,,True
dark tranquillity,,not_found,,,,,,,,,,,,,False
darkest hour,,not_found,,,,,,,,,,,,,False
darkside,Resident Evil: The Darkside Chronicles,name_search,51713.0,104930.0,94962.0,80965.0,114162.0,103256.0,96227.0,78698.0,128893.0,88217.0,,,True
darlene love,Darlene Love,name_search,182621.0,270020.0,274924.0,262347.0,347903.0,494542.0,332647.0,338291.0,459119.0,351362.0,,,True
darlene zschech,Darlene_Zschech,musicbrainz_link,81028.0,149854.0,165143.0,168776.0,160684.0,157609.0,112590.0,119174.0,124615.0,107139.0,,,True
darling cruel,,not_found,,,,,,,,,,,,,False
darrell banks,Darrell Banks,name_search,4460.0,9868.0,9833.0,9639.0,9847.0,20969.0,12423.0,13219.0,11917.0,12106.0,,,True
darren hayes,Darren_Hayes,musicbrainz_link,116638.0,239465.0,261554.0,228973.0,246604.0,252924.0,289622.0,388569.0,374588.0,278787.0,,,True
darrow fletcher,,not_found,,,,,,,,,,,,,False
darryl worley,Darryl_Worley,musicbrainz_link,22354.0,45266.0,47113.0,53294.0,54129.0,45227.0,43231.0,39339.0,52124.0,46266.0,,,True
darude,,not_found,,,,,,,,,,,,,False
daryl braithwaite,,rejected_low_similarity,,,,,,,,,,,,,False
daryl hall,,not_found,,,,,,,,,,,,,False
daryl hall john oates,,not_found,,,,,,,,,,,,,False
daryle singletary,,not_found,,,,,,,,,,,,,False
das efx,Das EFX,name_search,47460.0,79398.0,79183.0,78287.0,71295.0,80704.0,67825.0,66699.0,67027.0,60723.0,,,True
das efx (featuring mobb deep),,rejected_low_similarity,,,,,,,,,,,,,False
das racist,,not_found,,,,,,,,,,,,,False
dash berlin,,not_found,,,,,,,,,,,,,False
dasha,,rejected_low_similarity,,,,,,,,,,,,,False
dashboard confessional,Dashboard Confessional,name_search,105362.0,211233.0,221274.0,230572.0,169811.0,176870.0,157570.0,185069.0,189862.0,175220.0,,,True
daughter,,not_found,,,,,,,,,,,,,False
daughtry,,not_found,,,,,,,,,,,,,False
dave,,not_found,,,,,,,,,,,,,False
"dave ""baby"" cortez",,not_found,,,,,,,,,,,,,False
dave & ansil collins,Dave and Ansell Collins,name_search,6208.0,12121.0,11452.0,10737.0,11000.0,14587.0,12455.0,10756.0,9950.0,10272.0,,,True
dave alvin,,not_found,,,,,,,,,,,,,False
dave alvin & phil alvin,,not_found,,,,,,,,,,,,,False
dave barnes,Dave Barnes,name_search,18306.0,31374.0,26526.0,31001.0,26013.0,24423.0,23050.0,22386.0,29409.0,23683.0,,,True
dave brubeck,Dave Brubeck,name_search,170886.0,328329.0,322165.0,377747.0,337458.0,487506.0,456790.0,369784.0,400791.0,368057.0,,,True
dave davies,,not_found,,,,,,,,,,,,,False
dave days,,not_found,,,,,,,,,,,,,False
"dave dee, dozy, beaky, mick and tich","Dave Dee, Dozy, Beaky, Mick & Tich",name_search,39310.0,80728.0,82446.0,81300.0,84419.0,95098.0,97082.0,86486.0,103310.0,99116.0,,,True
dave dudley,,not_found,,,,,,,,,,,,,False
dave east,,not_found,,,,,,,,,,,,,False
dave east x styles p,,not_found,,,,,,,,,,,,,False
dave edmunds,Dave Edmunds,name_search,63512.0,131492.0,135962.0,132712.0,155909.0,188739.0,205380.0,191424.0,213236.0,220722.0,,,True
dave eggar,Dave Eggar,name_search,8312.0,15292.0,13872.0,12172.0,10944.0,11961.0,11699.0,9125.0,9197.0,8173.0,,,True
