musicbrainz_artist_id,musicbrainz_artist_mbid,artist_name,youtube_url,youtube_id,url_type
9350,634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa,Brian Wilson,https://www.youtube.com/channel/UC5XWE4XnHe_amtyzW4neG1A,UC5XWE4XnHe_amtyzW4neG1A,channel_id
8871,78f797e3-4913-4026-aad0-1cd858bd735b,Bright Eyes,https://www.youtube.com/channel/UCTuFY_OJRPTiBAGr5jiLNEg,UCTuFY_OJRPTiBAGr5jiLNEg,channel_id
281667,074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me the Horizon,https://www.youtube.com/channel/UCUmC7gXciukRv73CQRQ5QGQ,UCUmC7gXciukRv73CQRQ5QGQ,channel_id
791,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,https://music.youtube.com/channel/UCIOdfgVAkc_8rxhRAz9WRDw,UCIOdfgVAkc_8rxhRAz9WRDw,channel_id
33359,e6f73e88-1a75-4f96-b024-0b7a05531d53,Britny Fox,https://www.youtube.com/channel/UC_BXWt4ebQvzJnLy95BAX8A,UC_BXWt4ebQvzJnLy95BAX8A,channel_id
1065752,03eda2c4-a2b3-4a4e-9527-6791b0ed9d2d,Brittany Howard,https://www.youtube.com/channel/UCegHjh6aGovyBmA7c7pZoiA,UCegHjh6aGovyBmA7c7pZoiA,channel_id
23951,27acebf2-5440-42a7-9db6-19ad2c9dea38,Bronski Beat,https://www.youtube.com/channel/UChd-WHoVlFDJdnZslKjIqwA,UChd-WHoVlFDJdnZslKjIqwA,channel_id
9596,50698127-f6f4-4c0c-8010-db98c21100e1,Bruce Dickinson,https://music.youtube.com/channel/UC18vB5KHtNwt7B_D8NYesRA,UC18vB5KHtNwt7B_D8NYesRA,channel_id
2932963,fba41dcd-103d-43de-ac55-328cd2a56b19,Who Is Fancy,https://www.youtube.com/channel/UC-tuAuTRK0cJbhnq7GKeXtQ,UC-tuAuTRK0cJbhnq7GKeXtQ,channel_id
1569686,7cc8802d-0c05-4f78-ad35-421fea79dd0c,Brray,https://www.youtube.com/channel/UC6fgWQYHvt_Zhj9Xr211-1Q,UC6fgWQYHvt_Zhj9Xr211-1Q,channel_id
9800,9b214042-4154-4571-8f6c-5643eb4bc06f,Brownstone,https://music.youtube.com/channel/UCESZ6dqDmWMBec6SzpnqEig,UCESZ6dqDmWMBec6SzpnqEig,channel_id
1061516,7a502bfc-4cab-4dc8-a618-b12aca7258e7,Brothers Osborne,https://www.youtube.com/channel/UC2Ukntu0tjzNzYSmNToCwog,UC2Ukntu0tjzNzYSmNToCwog,channel_id
1494212,d6f77fcc-d2ee-4fcc-bd74-c06d2c55f8ff,Brooks,https://www.youtube.com/channel/UCDAaatJidv4z_5aE71bV6yg,UCDAaatJidv4z_5aE71bV6yg,channel_id
224890,99d4a7bd-198c-4561-b87b-0cc162a43669,Brooke Valentine,https://music.youtube.com/channel/UCx-LY6YqmPhVgZGrBF38Guw,UCx-LY6YqmPhVgZGrBF38Guw,channel_id
1035163,c9e75ecd-bb65-4545-83df-d27cc0059e64,Brooke Hyland,https://www.youtube.com/channel/UCQaGt6_3JSwM6mhTTQOTfrw,UCQaGt6_3JSwM6mhTTQOTfrw,channel_id
135809,56ccd34b-6167-441f-9a8b-dce55c419022,Brooke Fraser,https://www.youtube.com/channel/UC2JxSOsnJlyY7xwOFeYEtug,UC2JxSOsnJlyY7xwOFeYEtug,channel_id
741806,97f6bb3d-d399-4980-b0ad-e676faa07cd1,"Woe, Is Me",https://www.youtube.com/channel/UCqKkycOM23Jcr_bJyR9owLQ,UCqKkycOM23Jcr_bJyR9owLQ,channel_id
137688,c14c7b0e-4c9c-4e28-8279-fb5b56a83e08,Bobbi Martin,https://www.youtube.com/channel/UCbahqICz2n8EDKxAOkg57Eg,UCbahqICz2n8EDKxAOkg57Eg,channel_id
143296,3d291f48-a8be-4113-baad-c73618a7897d,Yandel,https://music.youtube.com/channel/UCc1QpDE0iT0n6ZLckjflNHw,UCc1QpDE0iT0n6ZLckjflNHw,channel_id
47027,c4af6041-f886-491a-81dc-c4c8245c4bd5,Billie Ray Martin,https://www.youtube.com/channel/UCsDdRFYacCTOAfTQ1Et5xXQ,UCsDdRFYacCTOAfTQ1Et5xXQ,channel_id
249655,f2c2f494-c2c3-42f9-85a8-576da85f9b90,Billy Gibbons,https://music.youtube.com/channel/UCuOqKeBagNjbeq16fC1hFLA,UCuOqKeBagNjbeq16fC1hFLA,channel_id
985,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,https://music.youtube.com/channel/UC22iRbeDan0Qe_PrhdOkj2w,UC22iRbeDan0Qe_PrhdOkj2w,channel_id
138,64b94289-9474-4d43-8c93-918ccc1920d1,Billy Joel,https://music.youtube.com/channel/UCGEfxrwIPBuRqxeh-3JUSkg,UCGEfxrwIPBuRqxeh-3JUSkg,channel_id
1636,0e422e91-a42a-4b4d-8413-9baff67350f2,Billy Ocean,https://music.youtube.com/channel/UC7yYP0Cq2zcwURQrklwkiPw,UC7yYP0Cq2zcwURQrklwkiPw,channel_id
1496164,97529a9e-4b5a-4a9c-9c08-c42401d1c268,YUNGBLUD,https://www.youtube.com/channel/UCd3Llj2WWJh8ItfYl32eJ4Q,UCd3Llj2WWJh8ItfYl32eJ4Q,channel_id
1606,63e8d6f9-e247-45c9-aaf2-e079cddbdd54,Billy Ray Cyrus,https://www.youtube.com/channel/UCVkgsOh7fZVIsr9ToXZ0O9Q,UCVkgsOh7fZVIsr9ToXZ0O9Q,channel_id
112445,fd429857-5ace-4609-ae54-1502c3bdac11,Billy Talent,https://www.youtube.com/channel/UCIVROfF-b3Wjpk-G1-_ulFw,UCIVROfF-b3Wjpk-G1-_ulFw,channel_id
35858,355ac0da-ab94-48c2-badd-41f3986041cd,Black 47,https://www.youtube.com/channel/UCKyZgQ1f82SWlg9H8kSGKNw,UCKyZgQ1f82SWlg9H8kSGKNw,channel_id
1268731,d952658a-d6cd-4f93-ab80-4776a958e3e7,Blac Youngsta,https://www.youtube.com/channel/UCvjgPWQe35Wgw2aLpz9vjQQ,UCvjgPWQe35Wgw2aLpz9vjQQ,channel_id
1022,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,https://www.youtube.com/channel/UC3gFWWoafWkcc4gtiPutudQ,UC3gFWWoafWkcc4gtiPutudQ,channel_id
2033093,632fa0e1-3428-4b9e-9d0d-956c76b3ab1c,Bizzy Banks,https://www.youtube.com/channel/UCZN2w4T89A-XYp7R6o7rrtw,UCZN2w4T89A-XYp7R6o7rrtw,channel_id
3416,d59c4cda-11d9-48db-8bfe-b557ee602aed,Billie Holiday,https://www.youtube.com/channel/UCwO6O7HAOHQ7_FgI28QWtvQ,UCwO6O7HAOHQ7_FgI28QWtvQ,channel_id
975101,0dce87f0-bfb2-4931-90d0-d03b04df0c43,Bizzle,https://www.youtube.com/channel/UC1GjdSGUpP-dBXQchRScOog,UC1GjdSGUpP-dBXQchRScOog,channel_id
1367718,ee0c82bb-85ca-4a3c-94b8-d7221e74333f,Bishop Briggs,https://www.youtube.com/channel/UCAOUTJyHMjLgLcu71xMEyAQ,UCAOUTJyHMjLgLcu71xMEyAQ,channel_id
795784,1b8bdee5-783a-4eca-88e5-3e9460739546,Birdy,https://www.youtube.com/channel/UCk3NOb_PipJJwzMuaBhEfQg,UCk3NOb_PipJJwzMuaBhEfQg,channel_id
246274,dcf5807c-ef1f-4291-b452-6824080ecac4,Birdman,https://www.youtube.com/channel/UCXRKmlNpEmbskaJDMxaSMMg,UCXRKmlNpEmbskaJDMxaSMMg,channel_id
1697501,59d6cea7-3771-4ce6-8c02-395ac5ba927a,YNW Melly,https://www.youtube.com/channel/UCelvBrvTHaZL_V6WuMkJDxQ,UCelvBrvTHaZL_V6WuMkJDxQ,channel_id
99,2437980f-513a-44fc-80f1-b90d9d7fcf8f,Bing Crosby,https://www.youtube.com/channel/UCaBR-PYmU1mo2FMNzYZjYEg,UCaBR-PYmU1mo2FMNzYZjYEg,channel_id
1867874,3b6abaef-febf-4cfe-943f-6a20cf0afdad,Bizarrap,https://www.youtube.com/channel/UCmS75G-98QihSusY7NfCZtw,UCmS75G-98QihSusY7NfCZtw,channel_id
1717597,9d79c503-2791-4c2a-86e0-d5edd2783e03,YBN Almighty Jay,https://www.youtube.com/channel/UCC4BTfCBWJLkK2RaRdKkPbw,UCC4BTfCBWJLkK2RaRdKkPbw,channel_id
1361541,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,Billie Eilish,https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,UCiGm_E4ZwYSHV3bcW1pnSeQ,channel_id
12779,fd1a2d9d-9bb6-44de-83a3-41560658aba9,Bill Withers,https://www.youtube.com/channel/UCBTrTXbSiv4Pq7As_tcB0UA,UCBTrTXbSiv4Pq7As_tcB0UA,channel_id
2126050,9e6a6a2f-f696-4cc0-87f1-e4f712e46802,Yeat,https://www.youtube.com/channel/UCV4UK9LNNLViFP4qZA_Wmfw,UCV4UK9LNNLViFP4qZA_Wmfw,channel_id
1089,7986c185-d91d-4204-8ee2-eac5d503fe39,Better Than Ezra,https://www.youtube.com/channel/UCchhQr4IrTgqAvFdIYzMaLA,UCchhQr4IrTgqAvFdIYzMaLA,channel_id
1017940,3712a76d-8dbd-40fd-9bd1-27ae08f1cd51,Betty Who,https://www.youtube.com/channel/UC9I1YXZUQhz6H3hKMwTdySg,UC9I1YXZUQhz6H3hKMwTdySg,channel_id
124960,1870fb43-50f1-4660-a879-bb596d1519b6,Between the Buried and Me,https://www.youtube.com/channel/UCUu7ChMTu0_qQsIZ4YSse-w,UCUu7ChMTu0_qQsIZ4YSse-w,channel_id
808636,1e74878f-d667-4df9-9807-178a579cbf8b,Beverly McClellan,https://www.youtube.com/channel/UCNFEg5gtIpayQjt7mSklv5w,UCNFEg5gtIpayQjt7mSklv5w,channel_id
422058,859d0860-d480-4efd-970c-c05d5f1776b8,Beyoncé,https://www.youtube.com/channel/UC9zX2xZIJ4cnwRsgBpHGvMg,UC9zX2xZIJ4cnwRsgBpHGvMg,channel_id
1572281,a9d2cd95-8441-4cd3-a2f5-d0e9304fc40e,Bhad Bhabie,https://www.youtube.com/channel/UC7rVvFP90pl7tAtPsVIhfww,UC7rVvFP90pl7tAtPsVIhfww,channel_id
32970,8bf81b54-33d1-4e6f-8c07-3c2d4753e820,Big Bub,https://www.youtube.com/channel/UCyAiRRkkN-XD0yk6pTWCNHg,UCyAiRRkkN-XD0yk6pTWCNHg,channel_id
2779,b4013ff1-d7ce-4b1a-af6e-e0b19ca7f378,Big Country,https://music.youtube.com/channel/UCoQmXRxl3IzFx8qG8Ycnd6Q,UCoQmXRxl3IzFx8qG8Ycnd6Q,channel_id
42140,584c04d2-4acc-491b-8a0a-e63133f4bfc4,Yeah Yeah Yeahs,https://www.youtube.com/channel/UCmwY729s-CuQ-h_3GsVWWnQ,UCmwY729s-CuQ-h_3GsVWWnQ,channel_id
51634,8e75d270-4d53-4a4a-bc14-e3ace37ebd4e,Big Daddy Kane,https://www.youtube.com/channel/UCBRvLCMA21VY3hJIkUKEmmA,UCBRvLCMA21VY3hJIkUKEmmA,channel_id
193634,85cc88c3-f595-463a-8674-a54a6891eaa9,Bill Charlap,https://www.youtube.com/channel/UCq3_a46fd8ci-pAEVlReiIg,UCq3_a46fd8ci-pAEVlReiIg,channel_id
2429125,d25f6294-686a-4569-b1b9-fe64bfef2519,BigXthaPlug,https://music.youtube.com/channel/UCjfB7ooJY7C43vBAuuCub_A,UCjfB7ooJY7C43vBAuuCub_A,channel_id
2197814,afbd8cb9-5d93-4260-bb7c-c746231b556a,BigWalkDog,https://www.youtube.com/channel/UCt5BMRlxtGQJ7hyqpr4Mg-A,UCt5BMRlxtGQJ7hyqpr4Mg-A,channel_id
161905,87295375-9be1-40f1-b151-3b5cd47befdb,Yaviah,https://www.youtube.com/channel/UCnNmOsPhj1LSGEhVH7xQI_A,UCnNmOsPhj1LSGEhVH7xQI_A,channel_id
1343194,9f81247f-7f57-42f3-a8ba-75bef554e591,Big Thief,https://www.youtube.com/channel/UCvN64FqCG5hi2cTsOLH2lqQ,UCvN64FqCG5hi2cTsOLH2lqQ,channel_id
450754,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,Big Sean,https://www.youtube.com/channel/UCYFyHJMMKd7C8M0_TsleUQA,UCYFyHJMMKd7C8M0_TsleUQA,channel_id
375247,f3e28e17-a2e1-4d73-9d9e-323bbc4baa33,Big Pokey,https://www.youtube.com/channel/UCMF_A9Si5iqc_IvSV_vg8uw,UCMF_A9Si5iqc_IvSV_vg8uw,channel_id
36964,f1c0d18c-6101-4aa2-ae47-8df5b7280fde,Big L,https://www.youtube.com/channel/UCOrYTbwo1JuMU4ClZx_q4VA,UCOrYTbwo1JuMU4ClZx_q4VA,channel_id
127482,164f0d73-1234-4e2c-8743-d77bf2191051,Ye,https://www.youtube.com/channel/UChpJbg7zMbi5jx9Gdjaxa9g,UChpJbg7zMbi5jx9Gdjaxa9g,channel_id
1998,92e7d285-906a-4e0e-b0db-a79bc80d1e5a,Big Head Todd and the Monsters,https://www.youtube.com/channel/UC-rBFs9hjONZufDfaIb1D_w,UC-rBFs9hjONZufDfaIb1D_w,channel_id
132193,609e7afd-3552-4102-9501-7611858ea320,Big Pun,https://www.youtube.com/channel/UCMKj2kj9ckyceoUUQln9JKg,UCMKj2kj9ckyceoUUQln9JKg,channel_id
1846868,e9403d9c-329b-4108-a26f-564159d441d9,"Black Country, New Road",https://music.youtube.com/channel/UCWN_Fs7lSjB3T81g-Tw3ZHA,UCWN_Fs7lSjB3T81g-Tw3ZHA,channel_id
10910,d5be5333-4171-427e-8e12-732087c6b78e,Black Eyed Peas,https://www.youtube.com/channel/UCBFaOy1_APEXEyA6Gws_Y1g,UCBFaOy1_APEXEyA6Gws_Y1g,channel_id
1096837,f2cf9f22-52b9-4376-a131-5baf9aeab92b,Wrabel,https://www.youtube.com/channel/UCE3cMcexvR056xF-woe2E8g,UCE3cMcexvR056xF-woe2E8g,channel_id
1620929,a62e2b14-812a-41a1-884d-5a138705ad2d,BlocBoy JB,https://www.youtube.com/channel/UCpDdVTGPTiF0Vp6ieXWb1Ig,UCpDdVTGPTiF0Vp6ieXWb1Ig,channel_id
2352,f7691e08-2824-4e40-b126-4e4a20675036,World Party,https://music.youtube.com/channel/UC0fpmUQZ0m1gD5rYSq9mYDw,UC0fpmUQZ0m1gD5rYSq9mYDw,channel_id
488,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,https://music.youtube.com/channel/UCF6I8FH_f6NBEsngIfkZY6g,UCF6I8FH_f6NBEsngIfkZY6g,channel_id
820845,3d254f1e-7d18-431b-baeb-68e57695dfdb,Blood Orange,https://music.youtube.com/channel/UCwItHQ6AZ1ZH4SVNUCrpSPw,UCwItHQ6AZ1ZH4SVNUCrpSPw,channel_id
797588,420e923e-e74c-42ef-b771-2e2bcee93394,Woodkid,https://www.youtube.com/channel/UCwfdPgMway3ClQiCwlc94iA,UCwfdPgMway3ClQiCwlc94iA,channel_id
624208,49238391-5d65-41e7-90dc-195e73a11560,Blood on the Dance Floor,https://music.youtube.com/channel/UC2QPyC4-LO5wk3tO4YB5VkQ,UC2QPyC4-LO5wk3tO4YB5VkQ,channel_id
460253,fcc7e9c8-3474-4221-b83a-27890982e0fa,Wonder Girls,https://www.youtube.com/channel/UCTE8ueKNA54RcO6MgXif2Tg,UCTE8ueKNA54RcO6MgXif2Tg,channel_id
1560,b2dbfc09-b332-408b-a235-1850e41971c5,Bloodhound Gang,https://music.youtube.com/channel/UC6DgmxStMgruC0tVBsHSQHA,UC6DgmxStMgruC0tVBsHSQHA,channel_id
798645,310c1e0e-b267-4055-971d-9d2526d8660c,Wolves at the Gate,https://music.youtube.com/channel/UC-oqwUKtfjBCAPErzY1mN1Q,UC-oqwUKtfjBCAPErzY1mN1Q,channel_id
35166,f28cabfc-3cf5-4886-b832-36ab708fbb0a,Blu Cantrell,https://www.youtube.com/channel/UCxPZcvTz2f-oym2yAmdcTPA,UCxPZcvTz2f-oym2yAmdcTPA,channel_id
1698986,91864904-633b-41f9-9aa7-c5bf5d5b281f,Blue Haze,https://www.youtube.com/channel/UCst-r1XfmGQklFCV8CTgpcQ,UCst-r1XfmGQklFCV8CTgpcQ,channel_id
79498,58156293-6411-4fc2-bd54-570dc9211d36,Blue Mercedes,https://music.youtube.com/channel/UCUplvP5hXxyWlOCcKXYowFg,UCUplvP5hXxyWlOCcKXYowFg,channel_id
61456,9f066e90-a04e-447e-a878-01d8a1bb4bea,Blues Magoos,https://music.youtube.com/channel/UCRrECyGix7ljQpiLk_Qu8VA,UCRrECyGix7ljQpiLk_Qu8VA,channel_id
142998,c8a63580-9e6b-4852-bf93-c09760035e76,Bob Weir,https://www.youtube.com/channel/UCADcmISoZfPl1-YilNENIEQ,UCADcmISoZfPl1-YilNENIEQ,channel_id
964172,3547f34a-db02-4ab7-b4a0-380e1ef951a9,Wolf Alice,https://music.youtube.com/channel/UCE3uvMO3ERiFphvVX_ct3GA,UCE3uvMO3ERiFphvVX_ct3GA,channel_id
3222,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,Bob James,https://www.youtube.com/channel/UCQLBBUICmi9wByfY3XeJrig,UCQLBBUICmi9wByfY3XeJrig,channel_id
113388,48901e22-cc02-4fa0-8c7f-1fe2930dd45e,Bob Hope,https://www.youtube.com/channel/UCi-_Yf-63KdxuqovUDa7vYg,UCi-_Yf-63KdxuqovUDa7vYg,channel_id
17,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,https://www.youtube.com/channel/UCnRI0ay61tY-fKYzzB3fCnw,UCnRI0ay61tY-fKYzzB3fCnw,channel_id
144402,8c538f11-c141-4588-8ecb-931083524186,Bloc Party,https://www.youtube.com/channel/UC0vVHeqTu59ATT9JRv1Zjzg,UC0vVHeqTu59ATT9JRv1Zjzg,channel_id
175518,b7ddce8b-9e5c-46bd-9d33-41b134ce1a7f,Wolf Parade,https://www.youtube.com/channel/UCAGMWuFTrgNrMpxbDLH8k0A,UCAGMWuFTrgNrMpxbDLH8k0A,channel_id
11367,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,Boards of Canada,https://www.youtube.com/channel/UC9D7VN2HldiRFdxFvCcyA7A,UC9D7VN2HldiRFdxFvCcyA7A,channel_id
9496,a16d1433-ba89-4f72-a47b-a370add0bb55,BoA,https://www.youtube.com/channel/UCYPtgd76D-o15reXD94BIoQ,UCYPtgd76D-o15reXD94BIoQ,channel_id
361,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,Blur,https://www.youtube.com/channel/UCLdfTpBoh9G_DI3OURnIFOQ,UCLdfTpBoh9G_DI3OURnIFOQ,channel_id
220039,f0c8f75f-8736-4b1d-b312-9349fcff321d,Wolfmother,https://music.youtube.com/channel/UCledROUfeP9bglqpKqeUgwQ,UCledROUfeP9bglqpKqeUgwQ,channel_id
566777,215f057c-fb64-4b27-abf2-1871e71912d9,Blind Pilot,https://www.youtube.com/channel/UClTfxooAchPTMbz7B7uZkjA,UClTfxooAchPTMbz7B7uZkjA,channel_id
2601,7fa7fc04-1011-4876-8095-ecd232edea87,Blind Guardian,https://www.youtube.com/channel/UC0-8RxyOBqTIb0r8qJK8SVw,UC0-8RxyOBqTIb0r8qJK8SVw,channel_id
372986,1801bd47-46ae-49ff-bfcd-6e01b562d880,Black Stone Cherry,https://music.youtube.com/channel/UCPaAmDM1buMYDtshL3lvi0w,UCPaAmDM1buMYDtshL3lvi0w,channel_id
1419,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,https://music.youtube.com/channel/UCc2JGDorWnjhrXwxo4qXSbA,UCc2JGDorWnjhrXwxo4qXSbA,channel_id
1379442,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,https://www.youtube.com/channel/UCM9r1xn6s30OnlJWb-jc3Sw,UCM9r1xn6s30OnlJWb-jc3Sw,channel_id
2153240,ff791b02-8e03-4e75-bf86-255e56a27159,Xenia,https://www.youtube.com/channel/UCgTlJm2hGdBOiIs6FSLMyYg,UCgTlJm2hGdBOiIs6FSLMyYg,channel_id
535,9e839dc3-55f3-4492-ad0e-a1a2e84275e2,Xzibit,https://music.youtube.com/channel/UCd2jm7IvcVOKFrItXjKQsbA,UCd2jm7IvcVOKFrItXjKQsbA,channel_id
38966,a8e935c6-3fcc-414c-900c-77e8170e7e7c,Black Label Society,https://music.youtube.com/channel/UCuh997EhSaMH44xsN7JC-RA,UCuh997EhSaMH44xsN7JC-RA,channel_id
52780,30e8e6e2-7b79-4eef-ba91-8435d4ba0fac,Butch Walker,https://www.youtube.com/channel/UCrt_5ibQ15d1cvsOYIjV07Q,UCrt_5ibQ15d1cvsOYIjV07Q,channel_id
745208,33319aed-9bd7-4cd1-903c-716845c1b7cd,Black Veil Brides,https://www.youtube.com/channel/UCDdKEz8e7m5g-hXg42-HBQg,UCDdKEz8e7m5g-hXg42-HBQg,channel_id
2309821,8dfe067c-ae90-472e-80f2-fcee9be4e158,XG,https://www.youtube.com/channel/UC12HMtO5MYph9dCZZ7yygng,UC12HMtO5MYph9dCZZ7yygng,channel_id
1001,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,Wyclef Jean,https://music.youtube.com/channel/UC0YEe09RyRkDPpEwkGbuHaA,UC0YEe09RyRkDPpEwkGbuHaA,channel_id
496312,3c8ff4c9-b5b9-4e78-ad9d-5157c323de24,Wye Oak,https://www.youtube.com/channel/UC7EnxwiT0NeM83IAlSXJRgw,UC7EnxwiT0NeM83IAlSXJRgw,channel_id
2883,f400aa79-e028-4d15-9554-69fce01091fd,Blessid Union of Souls,https://www.youtube.com/channel/UCemZHZP13WuWGiSyvBc0UbQ,UCemZHZP13WuWGiSyvBc0UbQ,channel_id
115757,55fd865d-4a0d-4fd0-af19-7e6feb168ab8,Bleeding Through,https://music.youtube.com/channel/UCHdfqy3KvDzYSzfwKDhxlxw,UCHdfqy3KvDzYSzfwKDhxlxw,channel_id
1107424,58e235fc-f6ea-4614-9ed4-9855a5665ae1,Bleachers,https://www.youtube.com/channel/UCjd8rtustMHutt_vrVhsUyg,UCjd8rtustMHutt_vrVhsUyg,channel_id
1835484,46b04bfe-70da-428e-9b7d-1f444f3446a4,Blanco Brown,https://www.youtube.com/channel/UCxtwoScdHf66_6G0-fpwtzQ,UCxtwoScdHf66_6G0-fpwtzQ,channel_id
43737,ddd553d4-977e-416c-8f57-e4b72c0fc746,X,https://music.youtube.com/channel/UC6oJrNTRJ6cJGCIJQ5GHf5w,UC6oJrNTRJ6cJGCIJQ5GHf5w,channel_id
42916,2ad66473-ccb3-41d2-8756-b56680cdfe62,Blake Shelton,https://www.youtube.com/channel/UC9nxc-xiH1AnL9RGstfgurg,UC9nxc-xiH1AnL9RGstfgurg,channel_id
445591,f3f97f85-322b-461f-b67d-e990e0bacb05,Blake Lewis,https://www.youtube.com/channel/UCsBtZbyG2JU5W4mHIT-3g-A,UCsBtZbyG2JU5W4mHIT-3g-A,channel_id
2502,0d74dcc7-5684-4695-830f-a9846aad8ba9,Wynton Marsalis,https://music.youtube.com/channel/UCzWGLXcvQlN_VMWJes9VYyw,UCzWGLXcvQlN_VMWJes9VYyw,channel_id
920298,e43b7e0e-0927-4a66-8cd4-8a6bfb162bd8,Butcher Babies,https://www.youtube.com/channel/UCD-otW-l4YcLMpAtUivqInw,UCD-otW-l4YcLMpAtUivqInw,channel_id
2559888,2ed49988-93ac-4023-8b9e-1f721979eef4,CHARM,https://www.youtube.com/channel/UCPCViICTZ7lSK19pE4xdQUw,UCPCViICTZ7lSK19pE4xdQUw,channel_id
12264,ec37ecfe-65b4-49a4-83c7-ee1ccaeec2e3,Vince Gill,https://www.youtube.com/channel/UC-TOzskHjtkTyR7uxITK9FA,UC-TOzskHjtkTyR7uxITK9FA,channel_id
10531,f57e14e4-b030-467c-b202-539453f504ec,Children of Bodom,https://music.youtube.com/channel/UCRiuOu6t_N0OHqpe8xORymQ,UCRiuOu6t_N0OHqpe8xORymQ,channel_id
7670,d624df22-b03d-4746-ac28-a4bd72aeec26,Chimaira,https://www.youtube.com/channel/UCSYEsm12rs8CBHWcdrfHG_A,UCSYEsm12rs8CBHWcdrfHG_A,channel_id
872211,3d97031d-65c9-4363-8cce-9c262989f2ae,China Anne McClain,https://www.youtube.com/channel/UCsWKMIA2TbF_FLsuCo_gDow,UCsWKMIA2TbF_FLsuCo_gDow,channel_id
6449,8432d4a5-69c0-4a0e-8a7a-9265e863a308,China Crisis,https://music.youtube.com/channel/UCRUDtwqRCLLXS5AGGTNZgfA,UCRUDtwqRCLLXS5AGGTNZgfA,channel_id
827,f19d3d49-be22-4ca6-9903-64d86984fbf2,Village People,https://www.youtube.com/channel/UCeWkruiHm7NL7OvjPyVshkw,UCeWkruiHm7NL7OvjPyVshkw,channel_id
93772,2c311e1d-5da3-4ffb-a46e-572981b5849f,Chingy,https://www.youtube.com/channel/UCI8Wl-6sEf53NCWZDbNHWCw,UCI8Wl-6sEf53NCWZDbNHWCw,channel_id
681241,9971d582-1582-4b48-850a-2dfe793a5d30,Chino & Nacho,https://www.youtube.com/channel/UCwEyG_D3TCn-vfcJxu_KULA,UCwEyG_D3TCn-vfcJxu_KULA,channel_id
267461,b755836a-0cb6-4577-a678-55a5a6402d70,Chiodos,https://music.youtube.com/channel/UCCAH1vVNB0j-nbQ_1_ioPeg,UCCAH1vVNB0j-nbQ_1_ioPeg,channel_id
2523869,ae14bfa4-cd8b-40ad-beb3-b5e812cd3b48,Grupo Marca Registrada,https://www.youtube.com/channel/UCVASTJxBtjE22u-UDkRmEJA,UCVASTJxBtjE22u-UDkRmEJA,channel_id
1600759,d1806cff-dd92-4bb9-b7b6-4c5efbc17bcd,Chiquis Rivera,https://music.youtube.com/channel/UCbaUEd9cGOGPVlnjIsMeeMg,UCbaUEd9cGOGPVlnjIsMeeMg,channel_id
801227,19c682b6-31cc-41fa-bf6e-1796f2a1e778,Victorious Cast,https://www.youtube.com/channel/UCFsrrrQjfNyhSTk3fsGnyzA,UCFsrrrQjfNyhSTk3fsGnyzA,channel_id
534421,f595c402-ae93-4c63-8c9e-5f797e888e61,Vicious Base,https://www.youtube.com/channel/UCrypx9GvuU-K53ioYD_G4PA,UCrypx9GvuU-K53ioYD_G4PA,channel_id
38109,ca452a01-b9db-461d-8e62-23d68747f6ab,Chris Thile,https://www.youtube.com/channel/UCRCkL89mcxMETTcqou5o5ow,UCRCkL89mcxMETTcqou5o5ow,channel_id
243,172805a7-6f84-4bb3-8b3b-6dc5bc33b103,Chris Rock,https://music.youtube.com/channel/UCtw2Si4a4YKr69xFNIwaE_g,UCtw2Si4a4YKr69xFNIwaE_g,channel_id
1795,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,https://www.youtube.com/channel/UCxAyTYl5l86rrqpvM-_sEKg,UCxAyTYl5l86rrqpvM-_sEKg,channel_id
39197,197889a0-15b6-40bc-89b1-8859137bf823,Chris Norman,https://www.youtube.com/channel/UCPdLEeANWV4ooLls0_LYUqQ,UCPdLEeANWV4ooLls0_LYUqQ,channel_id
1317654,4e1fea54-3b52-40c2-831a-94cd550d392d,Chris Lane,https://www.youtube.com/channel/UC_ojqVjLK8GE3bpVvIVw04w,UC_ojqVjLK8GE3bpVvIVw04w,channel_id
680671,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,Childish Gambino,https://www.youtube.com/channel/UCjYO25ZVJT523TD1iYHzcbw,UCjYO25ZVJT523TD1iYHzcbw,channel_id
