title,performer,peak_pos,wks_on_chart,first_charting_year,original_performer,performer_normalized,original_performer_normalized,label,first_year_top_10_songs,first_top_10_hit,precedes_first_top_10_hit,tags,genre_tags_musicbrainz,top_10_1hit_wonder_song,top_10_hitmaker_song,musicbrainz_artist_id
Love Like This,Faith Evans,7,20,1998,,faith evans,,"Bad Boy Records, Boogiefuturo, Revealed Recordings",1998,True,False,,,False,True,1966
Lullaby,Shawn Mullins,7,18,1998,,shawn mullins,,"Columbia, Simitar Entertainment, Sony BMG Music Entertainment Custom Marketing Group",1998,True,False,,,True,False,2118
They Don't Know,Jon B,7,31,1998,,jon b,,"550 Music, Yab Yum Records",1998,True,False,,,True,False,
Trippin',Total,7,20,1998,Total Featuring Missy Elliott,total,,Bad Boy Entertainment,1998,True,False,,,False,True,2567925
(God Must Have Spent) A Little More Time On You,'N Sync,8,22,1998,,'n sync,,,1998,True,False,,,False,True,
Sex And Candy,Marcy Playground,8,28,1998,,marcy playground,,"Capitol Records, EMI",1998,True,False,,,True,False,1857
Touch It,Monifah,9,26,1998,,monifah,,"Universal Records, Uptown Records",1998,True,False,,,True,False,38796
Faded Pictures,Case,10,20,1998,Case & Joe,case,,Def Jam Music Group,1998,True,False,,,False,True,3149052
Faded Pictures,Joe,10,20,1998,Case & Joe,joe,,Def Jam Music Group,1998,True,False,,,False,True,2274249
Say It,Voices Of Theory,10,31,1998,,voices of theory,,H.O.L.A. Recordings,1998,True,False,"r&b, soul, urban, new jack swing","r&b, soul, new jack swing",True,False,79921
When The Lights Go Out,Five,10,26,1998,,five,,"Arista, BMG, RCA",1998,True,False,,,True,False,1928117
Gotta Be,Jagged Edge,23,16,1998,,jagged edge,,,2000,False,True,,,False,True,240037
So Into You,Tamia,30,20,1998,,tamia,,"Qwest Records, Warner Bros. Records",2001,False,True,,,True,False,24191
Hold Me,Brian McKnight,35,12,1998,Brian McKnight Featuring Tone & Kobe Bryant,brian mcknight,,Motown,1999,False,True,,,True,False,16516
Nobody Else,Tyrese,36,15,1998,,tyrese,,"BMG, RCA",2003,False,True,"pop, funk, soul, contemporary r&b","pop, funk, soul, contemporary r&b",False,True,20620
There's Your Trouble,Dixie Chicks,36,16,1998,,dixie chicks,,,2002,False,True,,,False,True,
Imagination,Tamia,37,20,1998,,tamia,,Qwest Records,2001,False,True,"soul, r&b, hip hop, r b contemporary, contemporary r&b, urban soul","soul, r&b, hip hop, contemporary r&b",True,False,24191
Horse & Carriage,Cam'Ron,41,17,1998,Cam'Ron Featuring Mase,cam'ron,,,2002,False,True,,,False,True,
Wide Open Spaces,Dixie Chicks,41,20,1998,,dixie chicks,,,2002,False,True,,,False,True,
"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,42,14,1998,,randy travis,,,2009,False,True,"country, classic country, neo-traditional country","country, classic country, neo-traditional country",True,False,11175
"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,45,34,1998,,ricky martin,,,1999,False,True,,,False,True,330
Rosa Parks,OutKast,55,17,1998,,outkast,,"Arista, BMG, LaFace Records",2000,False,True,"hip hop, southern hip hop, pop rap, conscious, alternative hip hop, rap, conscious hip hop, neo-soul","hip hop, southern hip hop, pop rap, alternative hip hop, conscious hip hop",False,True,525
Yesterday,Debelah Morgan,56,11,1998,,debelah morgan,,Motown,2000,False,True,,,True,False,20785
Out Of My Bones,Randy Travis,64,10,1998,,randy travis,,DreamWorks Records,2009,False,True,,,True,False,11175
I Can Love You Better,Dixie Chicks,77,7,1998,,dixie chicks,,,2002,False,True,,,False,True,
Deadly Zone,Bounty Killer,79,7,1998,Bounty Killer Featuring Mobb Deep & Rappin' Noyd,bounty killer,,"Epic, TVT Soundtrax",2001,False,True,soundtrack,,True,False,39320
I Wasn't With It,Jesse Powell,85,9,1998,,jesse powell,,,1999,False,True,,,True,False,55141
Whatuon,Twista,85,7,1998,LaTanya Featuring Twista,twista,,,2003,False,True,,,False,True,2241631
Only If...,Enya,88,3,1998,,enya,,wea,2001,False,True,,,False,True,88
Here We Come,Timbaland,92,4,1998,"Timbaland Featuring Missy ""Misdemeanor"" Elliott & Magoo",timbaland,,"Blackground Entertainment, Virgin",2006,False,True,,,False,True,178910
Everything's Changed,Lonestar,95,2,1998,,lonestar,,,1999,False,True,,,True,False,770192
Amazed,Lonestar,1,55,1999,,lonestar,,"Ariola, BMG, BNA Records Label",1999,True,False,,,True,False,770192
Bailamos,Enrique Iglesias,1,20,1999,,enrique iglesias,,"FonoVisa, Interscope Records, Overbrook",1999,True,False,,,False,True,3113
Genie In A Bottle,Christina Aguilera,1,25,1999,,christina aguilera,,"BMG, RCA",1999,True,False,,,False,True,495
If You Had My Love,Jennifer Lopez,1,25,1999,,jennifer lopez,,"Columbia, Epic, Handprint Entertainment",1999,True,False,,,False,True,514
Livin' La Vida Loca,Ricky Martin,1,20,1999,,ricky martin,,"C2 Records (UK), C2Records, Columbia",1999,True,False,,,False,True,330
Smooth,Rob Thomas,1,58,1999,Santana Featuring Rob Thomas,rob thomas,,"Arista, BMG",1999,True,False,,,False,True,2938369
What A Girl Wants,Christina Aguilera,1,24,1999,,christina aguilera,,RCA,1999,True,False,"pop, dance-pop","pop, dance-pop",False,True,495
Wild Wild West,Dru Hill & Kool Mo Dee,1,17,1999,Will Smith Featuring Dru Hill & Kool Mo Dee,dru hill & kool mo dee,,,1999,True,False,,,True,False,
Back At One,Brian McKnight,2,37,1999,,brian mcknight,,"Columbia House, Motown, Universal Music",1999,True,False,,,True,False,16516
She's All I Ever Had,Ricky Martin,2,20,1999,,ricky martin,,"Sony Music, Sony Music Studios, New York City",1999,True,False,,,False,True,330
Every Morning,Sugar Ray,3,31,1999,,sugar ray,,"Atlantic, Lava",1999,True,False,,,False,True,370
I Need To Know,Marc Anthony,3,40,1999,,marc anthony,,Columbia,1999,True,False,,,False,True,1694909
I Wanna Love You Forever,Jessica Simpson,3,20,1999,,jessica simpson,,Columbia,1999,True,False,"pop, other pop, traditional pop, pop rock, teen pop, vocal, regueton, ballad","pop, traditional pop, pop rock, teen pop, ballad",True,False,1469
Mambo No. 5 (A Little Bit Of...),Lou Bega,3,22,1999,,lou bega,,,1999,True,False,,,True,False,784
Summer Girls,LFO,3,17,1999,,lfo,,"Arista, Logic Records (UK), Trans Continental Records, Inc.",1999,True,False,pop,pop,False,True,625242
All Star,Smash Mouth,4,30,1999,,smash mouth,,"BMG Direct, Interscope Records",1999,True,False,,,True,False,364
Fortunate,Maxwell,4,25,1999,,maxwell,,Columbia,1999,True,False,"soul, neo soul, r&b, soundtrack, hip hop, neo-soul","soul, neo soul, r&b, hip hop",True,False,2879265
Bring It All To Me,Blaque,5,29,1999,,blaque,,Columbia,1999,True,False,,,False,True,38761
Hot Boyz,"Missy ""Misdemeanor"" Elliott",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",missy 'misdemeanor' elliott,,,1999,True,False,,,False,True,
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",nas,"nas, eve & q-tip",,1999,True,False,,,False,True,2388
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",nas,"nas, eve & q-tip",,1999,True,False,,,True,False,2388
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",nas,"nas, eve & q-tip",,1999,True,False,,,False,True,2388
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",nas,"nas, eve & q-tip",,1999,True,False,,,True,False,2388
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",eve,"nas, eve & q-tip",,1999,True,False,,,False,True,1819048
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",eve,"nas, eve & q-tip",,1999,True,False,,,True,False,1819048
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",eve,"nas, eve & q-tip",,1999,True,False,,,False,True,1819048
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",eve,"nas, eve & q-tip",,1999,True,False,,,True,False,1819048
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",q-tip,"nas, eve & q-tip",,1999,True,False,,,False,True,1459130
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",q-tip,"nas, eve & q-tip",,1999,True,False,,,True,False,1459130
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",q-tip,"nas, eve & q-tip",,1999,True,False,,,False,True,1459130
Hot Boyz,"NAS, EVE & Q-Tip",5,21,1999,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",q-tip,"nas, eve & q-tip",,1999,True,False,,,True,False,1459130
Lost In You,Garth Brooks as Chris Gaines,5,10,1999,,garth brooks as chris gaines,,,1999,True,False,,,True,False,
Who Dat,JT Money,5,20,1999,JT Money Featuring Sole,jt money,,Priority Records,1999,True,False,,,True,False,82822
Who Dat,Sole,5,20,1999,JT Money Featuring Sole,sole,,,1999,True,False,,,True,False,3008171
All The Small Things,Blink-182,6,23,1999,,blink-182,,,1999,True,False,,,True,False,
Blue (Da Ba Dee),Eiffel 65,6,20,1999,,eiffel 65,,"BMG Berlin Musik GmbH, Blanco y Negro Music, Bliss Corporation",1999,True,False,,,True,False,284
Higher,Creed,7,57,1999,,creed,,"Epic, Sony Music, Wind‐up",1999,True,False,,,False,True,613335
Someday,Sugar Ray,7,32,1999,,sugar ray,,Atlantic,1999,True,False,,,False,True,370
U Know What's Up,Donell Jones,7,24,1999,,donell jones,,LaFace Records,1999,True,False,,,True,False,20558
808,Blaque,8,20,1999,,blaque,,Columbia,1999,True,False,,,False,True,38761
Waiting For Tonight,Jennifer Lopez,8,20,1999,,jennifer lopez,,"Catch & Release, Columbia, Epic",1999,True,False,,,False,True,514
We Can't Be Friends,R.L.,8,20,1999,Deborah Cox With R.L.,r.l.,,,1999,True,False,,,True,False,2215197
C'est La Vie,B*Witched,9,15,1999,,b*witched,,Sony Music CG,1999,True,False,,,True,False,11287
Steal My Sunshine,Len,9,25,1999,,len,,"Columbia, Epic, Four Ways to Rock",1999,True,False,,,True,False,34240
24/7,Kevon Edmonds,10,20,1999,,kevon edmonds,,RCA,1999,True,False,pop,pop,True,False,21297
Chante's Got A Man,Chante Moore,10,18,1999,,chante moore,,,1999,True,False,,,True,False,2862287
Girl On TV,LFO,10,17,1999,,lfo,,"Arista, BMG Eurodisc, Logic Records",1999,True,False,,,False,True,625242
Give It To You,Jordan Knight,10,20,1999,,jordan knight,,Interscope Records,1999,True,False,,,True,False,61541
Stay The Same,Joey McIntyre,10,14,1999,,joey mcintyre,,"C2Records, Columbia",1999,True,False,,,True,False,62636
You,Jesse Powell,10,20,1999,,jesse powell,,MCA Records,1999,True,False,,,True,False,55141
Sweet Lady,Tyrese,12,25,1999,,tyrese,,RCA,2003,False,True,"r&b, soul, pop, contemporary r&b, urban soul, 90 s r b, funk","r&b, soul, pop, contemporary r&b, funk",False,True,20620
He Can't Love U,Jagged Edge,15,20,1999,,jagged edge,,So So Def,2000,False,True,,,False,True,240037
It Ain't My Fault 1 & 2,Mystikal,18,18,1999,Silkk The Shocker Featuring Mystikal,mystikal,,,2001,False,True,,,True,False,9699
Smile,Lady Saw,18,14,1999,Vitamin C Featuring Lady Saw,lady saw,,Elektra,2002,False,True,,,True,False,49852
Back That Thang Up,Juvenile,19,30,1999,Juvenile Featuring Mannie Fresh & Lil' Wayne,juvenile,,"Cash Money Records, Universal Records",2004,False,True,,,True,False,325885
Meet Virginia,Train,20,27,1999,,train,,"Columbia, Sony Music",2001,False,True,,,False,True,2458459
Spend My Life With You,Tamia,21,22,1999,Eric Benet Featuring Tamia,tamia,,,2001,False,True,"r b contemporary, soul, urban ac, r&b, contemporary r&b","soul, r&b, contemporary r&b",True,False,24191
Cowboy Take Me Away,Dixie Chicks,27,20,1999,,dixie chicks,,,2002,False,True,,,False,True,
Got Your Money,Kelis,33,20,1999,Ol' Dirty Bastard Featuring Kelis,kelis,,Elektra,2003,False,True,,,True,False,1583
You Were Mine,Dixie Chicks,34,20,1999,,dixie chicks,,,2002,False,True,,,False,True,
Holla Holla,Ja Rule,35,20,1999,,ja rule,,Murder Inc Records,2000,False,True,,,False,True,513
My Name Is,Eminem,36,10,1999,,eminem,,"Aftermath Entertainment, Interscope Records, WEB Entertainment",2000,False,True,,,False,True,2316009
Ready To Run,Dixie Chicks,39,18,1999,,dixie chicks,,,2002,False,True,,,False,True,
You Got Me,Erykah Badu,39,14,1999,The Roots Featuring Erykah Badu,erykah badu,,"MCA Records, [no label]",2000,False,True,,,False,True,2098
Tonight The Heartache's On Me,Dixie Chicks,46,16,1999,,dixie chicks,,,2002,False,True,,,False,True,
Caught Out There,Kelis,54,12,1999,,kelis,,"Virgin, Virgin Records America, Inc.",2003,False,True,,,True,False,1583
Lately,Tyrese,56,13,1999,,tyrese,,,2003,False,True,,,False,True,20620
Hate Me Now,Nas,62,8,1999,Nas Featuring Puff Daddy,nas,,Columbia,2002,False,True,,,False,True,2388
Nann,Trick Daddy,62,20,1999,Trick Daddy Featuring Trina,trick daddy,,Slip‐N‐Slide Records,2004,False,True,,,True,False,9502
Ha,Juvenile,68,10,1999,,juvenile,,"Cash Money Records, HPI Records, Mobo Records",2004,False,True,"hip hop, rap, gangsta rap","hip hop, gangsta rap",True,False,325885
Southern Gul,Erykah Badu,76,6,1999,Erykah Badu Featuring Rahzel,erykah badu,,Motown,2000,False,True,,,False,True,2098
Stranger In My Mirror,Randy Travis,81,4,1999,,randy travis,,,2009,False,True,"country, contemporary country, neo-traditional country","country, contemporary country, neo-traditional country",True,False,11175
A Man Ain't Made Of Stone,Randy Travis,82,4,1999,,randy travis,,DreamWorks Nashville Records,2009,False,True,,,True,False,11175
Cowboy,Kid Rock,82,5,1999,,kid rock,,"Atlantic, Lava, Top Dog Records",2002,False,True,,,True,False,1430966
Nas Is Like,Nas,86,4,1999,,nas,,"Columbia, [no label]",2002,False,True,,,False,True,2388
NAStradamus,Nas,92,6,1999,,nas,,"Columbia, Ill Will Records, SME Records",2002,False,True,,,False,True,2388
Angel,Rayvon,1,28,2000,Shaggy Featuring Rayvon,rayvon,,"Big Yard Music Group, Big Yard Music Group Ltd., MCA Records",2000,True,False,,,True,False,64822
Bent,matchbox twenty,1,39,2000,,matchbox twenty,,"Atlantic, Lava",2000,True,False,"rock, alternative rock, mellow, alternative, pop rock, cool, upbeat, happy, catchy, reflective","rock, alternative rock, pop rock",False,True,1959
Everything You Want,Vertical Horizon,1,41,2000,,vertical horizon,,"BMG, Columbia House, RCA",2000,True,False,,,True,False,1612
It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",1,25,2000,,"shaggy feat. ricardo ""rikrok"" ducent",,,2000,True,False,,,True,False,
Maria Maria,The Product G&B,1,26,2000,Santana Featuring The Product G&B,the product g&b,,Arista,2000,True,False,,,True,False,148144
Ms. Jackson,OutKast,1,23,2000,,outkast,,"Arista, LaFace Records, Legacy",2000,True,False,,,False,True,525
He Loves U Not,Dream,2,28,2000,,dream,,"Bad Boy Entertainment, Puff Daddy Records",2000,True,False,"pop, teen pop, electronic, synth-pop, dance-pop","pop, teen pop, electronic, synth-pop, dance-pop",True,False,1937907
Kryptonite,3 Doors Down,3,53,2000,,3 doors down,,"Republic Records, Universal Records, Universal Republic Records",2000,True,False,,,False,True,1763
Gotta Tell You,Samantha Mumba,4,22,2000,,samantha mumba,,"A&M Records, Interscope Records, Polydor",2000,True,False,,,True,False,3105
Most Girls,P!nk,4,27,2000,,p!nk,,"Arista, BMG, LaFace Records",2000,True,False,,,False,True,9751
The Real Slim Shady,Eminem,4,19,2000,,eminem,,"Aftermath Entertainment, Goliath Artists, Interscope Records",2000,True,False,,,False,True,2316009
I Try,Macy Gray,5,27,2000,,macy gray,,Epic,2000,True,False,,,True,False,404
If You're Gone,matchbox twenty,5,42,2000,,matchbox twenty,,"Atlantic, Lava",2000,True,False,rock,rock,False,True,1959
No More,Ruff Endz,5,26,2000,,ruff endz,,Epic,2000,True,False,,,True,False,11675
Absolutely (Story Of A Girl),Nine Days,6,27,2000,,nine days,,Epic,2000,True,False,,,True,False,12605
Bag Lady,Erykah Badu,6,20,2000,,erykah badu,,Motown,2000,True,False,"neo soul, soul, jazz, neo-soul, r&b, funk soul, contemporary r&b, conscious","neo soul, soul, jazz, r&b, contemporary r&b",False,True,2098
(Hot S**t) Country Grammar,Nelly,7,34,2000,,nelly,,,2000,True,False,,,False,True,2695405
There You Go,P!nk,7,32,2000,,p!nk,,LaFace Records,2000,True,False,"pop, dance-pop, teen pop","pop, dance-pop, teen pop",False,True,9751
Dance With Me,Debelah Morgan,8,29,2000,,debelah morgan,,"Atlantic, DAS Label, Priarity Records",2000,True,False,,,True,False,20785
It Feels So Good,Sonique,8,24,2000,,sonique,,"Altra Moda Music, Cr2 Records, Jimmy and Doug’s Farmclub.com",2000,True,False,,,True,False,2085160
Put It On Me,Ja Rule,8,27,2000,Ja Rule Featuring Lil' Mo & Vita,ja rule,,Def Jam Recordings,2000,True,False,,,False,True,513
Put It On Me,Lil' Mo & Vita,8,27,2000,Ja Rule Featuring Lil' Mo & Vita,lil' mo & vita,,,2000,True,False,,,True,False,
Promise,Jagged Edge,9,21,2000,,jagged edge,,,2000,True,False,,,False,True,240037
Liquid Dreams,O-Town,10,12,2000,,o-town,,,2000,True,False,,,False,True,
Between Me And You,Christina Milian,11,20,2000,Ja Rule Featuring Christina Milian,christina milian,,Def Jam Recordings,2004,False,True,,,True,False,31781
Shake Ya Ass,Mystikal,13,20,2000,,mystikal,,"Jive, RCA",2001,False,True,,,True,False,9699
Danger (Been So Long),Mystikal,14,20,2000,Mystikal Featuring Nivea,mystikal,,Jive,2001,False,True,,,True,False,9699
Danger (Been So Long),Nivea,14,20,2000,Mystikal Featuring Nivea,nivea,,Jive,2002,False,True,,,True,False,52377
South Side,Gwen Stefani,14,32,2000,Moby Featuring Gwen Stefani,gwen stefani,,V2,2001,False,True,,,False,True,65422
Goodbye Earl,Dixie Chicks,19,15,2000,,dixie chicks,,,2002,False,True,,,False,True,
Only God Knows Why,Kid Rock,19,20,2000,,kid rock,,Atlantic,2002,False,True,,,True,False,1430966
What's Your Fantasy,Ludacris,21,22,2000,Ludacris Featuring Shawnna,ludacris,,Def Jam South,2002,False,True,,,False,True,11669
What's Your Fantasy,Shawnna,21,22,2000,Ludacris Featuring Shawnna,shawnna,,,2003,False,True,,,True,False,102605
I Like It,Sammie,24,20,2000,,sammie,,"Capitol Records, Freeworld",2009,False,True,,,True,False,2303185
Could It Be,Jaheim,26,20,2000,,jaheim,,"Divine Mill, Warner Bros. Records",2004,False,True,,,True,False,31246
What'Chu Like,Tyrese,26,20,2000,Da Brat Featuring Tyrese,tyrese,,,2003,False,True,"hip hop, east coast hip hop","hip hop, east coast hip hop",False,True,20620
Without You,Dixie Chicks,31,20,2000,,dixie chicks,,,2002,False,True,,,False,True,
Prayin' For Daylight,Rascal Flatts,38,20,2000,,rascal flatts,,Lyric Street Records,2006,False,True,,,False,True,32103
Simple Kind Of Life,No Doubt,38,13,2000,,no doubt,,Interscope Records,2001,False,True,,,False,True,464
The Light,Common,44,19,2000,,common,,"MCA Records, Smirnoff, Wax Poetics Japan",2002,False,True,,,True,False,3219
Stan,Dido,51,15,2000,Eminem Featuring Dido,dido,,,2001,False,True,,,True,False,2642032
This Everyday Love,Rascal Flatts,56,14,2000,,rascal flatts,,,2006,False,True,"country, contemporary country, country pop, modern country","country, contemporary country, country pop",False,True,32103
No Matter What They Say,Lil' Kim,60,10,2000,,lil' kim,,,2001,False,True,,,False,True,
Where You Are,Nick Lachey,62,6,2000,Jessica Simpson Featuring Nick Lachey,nick lachey,,,2006,False,True,,,True,False,128912
Cold Day In July,Dixie Chicks,65,10,2000,,dixie chicks,,,2002,False,True,,,False,True,
Whistle While You Twurk,Ying Yang Twins,74,14,2000,,ying yang twins,,ColliPark Records,2003,False,True,,,False,True,52134
How Many Licks?,Lil' Kim,75,9,2000,Lil' Kim Featuring Sisqo,lil' kim,,,2001,False,True,,,False,True,
Shut Up,Trick Daddy,83,11,2000,"Trick Daddy Featuring Duece Poppito, Trina, Co",trick daddy,,Slip‐N‐Slide Records,2004,False,True,,,True,False,9502
U Understand,Juvenile,83,6,2000,,juvenile,,"Cash Money Records, Universal Records",2004,False,True,,,True,False,325885
Can't Go For That,Tamia,84,5,2000,,tamia,,Elektra,2001,False,True,,,True,False,24191
Always On Time,Ashanti,1,27,2001,Ja Rule Featuring Ashanti,ashanti,,Def Jam Recordings,2001,True,False,,,False,True,569942
Butterfly,Crazy Town,1,23,2001,,crazy town,,"Columbia, Just-Us",2001,True,False,,,True,False,498
Fallin',Alicia Keys,1,34,2001,,alicia keys,,J Records,2001,True,False,,,False,True,24018
How You Remind Me,Nickelback,1,49,2001,,nickelback,,"Roadrunner Records, Sum Records",2001,True,False,"rock, pop rock, post grunge, alternative rock, post-grunge, country rock, alt rock, classic rock, alternative metal, metal","rock, pop rock, alternative rock, post-grunge, country rock, classic rock, alternative metal, metal",False,True,12068
Lady Marmalade,Lil' Kim,1,20,2001,"Christina Aguilera, Lil' Kim, Mya & P!nk",lil' kim,,,2001,True,False,,,False,True,
Stutter,Mystikal,1,26,2001,Joe Featuring Mystikal,mystikal,,Jive,2001,True,False,,,True,False,9699
Hanging By A Moment,Lifehouse,2,54,2001,,lifehouse,,"DreamWorks Records, Geffen Records",2001,True,False,,,False,True,15595
Hit 'Em Up Style (Oops!),Blu Cantrell,2,34,2001,,blu cantrell,,Arista,2001,True,False,,,True,False,35166
In The End,Linkin Park,2,39,2001,,linkin park,,"Warner Bros. Records, Warner Records, [no label]",2001,True,False,,,False,True,2818914
Let Me Blow Ya Mind,Gwen Stefani,2,33,2001,Eve Featuring Gwen Stefani,gwen stefani,,"Interscope Records, Ruff Ryders",2001,True,False,,,False,True,65422
My Baby,Lil' Romeo,3,14,2001,,lil' romeo,,,2001,True,False,,,True,False,
Ride Wit Me,City Spud,3,29,2001,Nelly Featuring City Spud,city spud,,"Fo’ Reel Entertainment, Universal Records",2001,True,False,,,True,False,328181
Thank You,Dido,3,39,2001,,dido,,"Arista, Cheeky Records, Ministry of Sound",2001,True,False,,,True,False,2642032
Blurry,Puddle Of Mudd,5,38,2001,,puddle of mudd,,Geffen Records,2001,True,False,"alternative rock, grunge, rock, pop, post-grunge, alternative pop/rock, buttrock, hard rock, nu-metal, post grunge","alternative rock, grunge, rock, pop, post-grunge, hard rock",True,False,31660
Drops Of Jupiter (Tell Me),Train,5,53,2001,,train,,Columbia,2001,True,False,,,False,True,2458459
Follow Me,Uncle Kracker,5,33,2001,,uncle kracker,,"Atlantic, Lava, Top Dog Records",2001,True,False,,,False,True,1961
Hey Baby,No Doubt,5,20,2001,No Doubt Featuring Bounty Killer,no doubt,,"Interscope Records, Polydor",2001,True,False,,,False,True,464
Hey Baby,Bounty Killer,5,20,2001,No Doubt Featuring Bounty Killer,bounty killer,,,2001,True,False,,,True,False,39320
It's Been Awhile,Staind,5,46,2001,,staind,,Flip Records,2001,True,False,,,True,False,1014
Turn Off The Light,Nelly Furtado,5,25,2001,,nelly furtado,,DreamWorks Records,2001,True,False,,,False,True,14310
Wherever You Will Go,The Calling,5,45,2001,,the calling,,"BMG, RCA",2001,True,False,,,True,False,2897848
"Whenever, Wherever",Shakira,6,24,2001,,shakira,,Epic,2001,True,False,,,False,True,1332
A Woman's Worth,Alicia Keys,7,20,2001,,alicia keys,,"BMG, BMG Australia, J Records",2001,True,False,,,False,True,24018
Get Over Yourself,Eden's Crush,8,14,2001,,eden's crush,,,2001,True,False,,,True,False,
What Would You Do?,City High,8,28,2001,,city high,,"Booga Basement Records, Interscope Records, Polydor",2001,True,False,"pop, rap, hip-hop, hip hop, pop rock","pop, hip hop, pop rock",True,False,31720
Drive,Incubus,9,39,2001,,incubus,,"Epic, Immortal Records",2001,True,False,,,True,False,771957
I'm Like A Bird,Nelly Furtado,9,24,2001,,nelly furtado,,DreamWorks Records,2001,True,False,,,False,True,14310
7 Days,Craig David,10,20,2001,,craig david,,"Addiction Records, Wildstar Records",2001,True,False,,,True,False,1559
Never Had A Dream Come True,S Club 7,10,20,2001,,s club 7,,,2001,True,False,,,True,False,
Only Time,Enya,10,32,2001,,enya,,"Reprise Records, wea",2001,True,False,,,False,True,88
Stranger In My House,Tamia,10,21,2001,,tamia,,Elektra,2001,True,False,,,True,False,24191
Superwoman Pt. II,Fabolous,11,22,2001,Lil' Mo Featuring Fabolous,fabolous,,"EastWest, Elektra",2003,False,True,,,False,True,35629
Everywhere,Michelle Branch,12,20,2001,,michelle branch,,Maverick,2002,False,True,"rock, pop, pop rock, adult alternative pop, pop/rock, dance-pop, adult alternative pop/rock, alternative/indie rock, singer-songwriter","rock, pop, pop rock, dance-pop, singer-songwriter",False,True,32829
Bizounce,Olivia,15,14,2001,,olivia,,J Records,2005,False,True,pop,pop,True,False,1889570
Ugly,Bubba Sparxxx,15,20,2001,,bubba sparxxx,,Interscope Records,2006,False,True,,,True,False,30151
We Thuggin',Fat Joe,15,20,2001,Fat Joe Featuring R. Kelly,fat joe,,Atlantic,2002,False,True,,,False,True,32814
I'm A Thug,Trick Daddy,17,20,2001,,trick daddy,,Slip‐N‐Slide Records,2004,False,True,,,True,False,9502
Roll Out (My Business),Ludacris,17,21,2001,,ludacris,,,2002,False,True,,,False,True,11669
Purple Hills,D12,19,15,2001,,d12,,"Interscope Records, Shady Records",2004,False,True,,,True,False,15237
Southern Hospitality,Ludacris,23,20,2001,,ludacris,,"Def Jam South, Disturbing tha Peace, The Island Def Jam Music Group",2002,False,True,,,False,True,11669
Area Codes,Ludacris,24,17,2001,Ludacris Featuring Nate Dogg,ludacris,,"Def Jam Recordings, Def Jam South, Disturbing tha Peace",2002,False,True,hip hop,hip hop,False,True,11669
Can't Deny It,Fabolous,25,20,2001,Fabolous Featuring Nate Dogg,fabolous,,,2003,False,True,,,False,True,35629
Raise Up,Petey Pablo,25,21,2001,,petey pablo,,"Dim Mak Records, Jive",2004,False,True,,,False,True,33205
AM To PM,Christina Milian,27,20,2001,,christina milian,,"Def Jam Recordings, Def Soul",2004,False,True,,,True,False,31781
Wait A Minute,Ray J,30,17,2001,Ray J Featuring Lil' Kim,ray j,,Atlantic,2008,False,True,"soul, r&b, urban soul","soul, r&b",True,False,80528
Young'n (Holla Back),Fabolous,33,20,2001,,fabolous,,"Desert Storm Records, Elektra",2003,False,True,,,False,True,35629
Welcome To Atlanta,Ludacris,35,20,2001,Jermaine Dupri & Ludacris,ludacris,,Columbia,2002,False,True,,,False,True,11669
If I Fall You're Going Down With Me,Dixie Chicks,38,18,2001,,dixie chicks,,,2002,False,True,,,False,True,
I Like Them Girls,Tyrese,48,19,2001,,tyrese,,,2003,False,True,,,False,True,20620
Yellow,Coldplay,48,20,2001,,coldplay,,"EMI, Parlophone",2005,False,True,,,False,True,2129
